Ghi chu:,Water Level (m)- Muc nuoc; Rainfall (mm)-Luong mua; ,,,,,,,,,,,,,,,,,,,,,,,,,
,RF_KienGiang,RF_LeThuy,RF_DongHoi,WL_KienGiang,WL_LeThuy,WL_DongHoi,,RF_KienGiang (t-2),RF_KienGiang (t-1),RF_KienGiang (t),RF_LeThuy (t-2),RF_LeThuy (t-1),RF_LeThuy (t),RF_LeThuy (t+1),RF_DongHoi (t-2),RF_DongHoi (t-1),RF_DongHoi (t),WL_KienGiang (t-2),WL_KienGiang (t-1),WL_KienGiang (t),WL_LeThuy (t-2),WL_LeThuy (t-1),WL_LeThuy (t),WL_DongHoi (t-2),WL_DongHoi (t-1),WL_DongHoi (t)
9/10/2020 7:00,4.6,1.2,1.2,10.22,3.14,1.92,,4.6,4,3.4,1.2,1.8,0.8,0.2,1.2,0.6,0,10.22,10.24,10.4,3.14,3.15,3.17,1.92,1.86,1.79
9/10/2020 8:00,4,1.8,0.6,10.24,3.15,1.86,,4,3.4,1.6,1.8,0.8,0.2,3.8,0.6,0,0,10.24,10.4,10.6,3.15,3.17,3.19,1.86,1.79,1.69
9/10/2020 9:00,3.4,0.8,0,10.4,3.17,1.79,,3.4,1.6,1.8,0.8,0.2,3.8,5.8,0,0,1.8,10.4,10.6,10.56,3.17,3.19,3.22,1.79,1.69,1.71
9/10/2020 10:00,1.6,0.2,0,10.6,3.19,1.69,,1.6,1.8,8,0.2,3.8,5.8,0.2,0,1.8,1.2,10.6,10.56,10.38,3.19,3.22,3.24,1.69,1.71,1.68
9/10/2020 11:00,1.8,3.8,1.8,10.56,3.22,1.71,,1.8,8,2.2,3.8,5.8,0.2,0,1.8,1.2,0.2,10.56,10.38,10.14,3.22,3.24,3.25,1.71,1.68,1.69
9/10/2020 12:00,8,5.8,1.2,10.38,3.24,1.68,,8,2.2,0.8,5.8,0.2,0,2.2,1.2,0.2,0.4,10.38,10.14,10.1,3.24,3.25,3.28,1.68,1.69,1.68
9/10/2020 13:00,2.2,0.2,0.2,10.14,3.25,1.69,,2.2,0.8,3.8,0.2,0,2.2,0.2,0.2,0.4,0.2,10.14,10.1,10.04,3.25,3.28,3.3,1.69,1.68,1.7
9/10/2020 14:00,0.8,0,0.4,10.1,3.28,1.68,,0.8,3.8,2.2,0,2.2,0.2,0,0.4,0.2,0.6,10.1,10.04,9.98,3.28,3.3,3.32,1.68,1.7,1.64
9/10/2020 15:00,3.8,2.2,0.2,10.04,3.3,1.7,,3.8,2.2,1.2,2.2,0.2,0,1,0.2,0.6,0,10.04,9.98,9.98,3.3,3.32,3.34,1.7,1.64,1.6
9/10/2020 16:00,2.2,0.2,0.6,9.98,3.32,1.64,,2.2,1.2,4.6,0.2,0,1,0.6,0.6,0,0,9.98,9.98,10.02,3.32,3.34,3.34,1.64,1.6,1.53
9/10/2020 17:00,1.2,0,0,9.98,3.34,1.6,,1.2,4.6,1.6,0,1,0.6,0,0,0,0,9.98,10.02,10.06,3.34,3.34,3.34,1.6,1.53,1.45
9/10/2020 18:00,4.6,1,0,10.02,3.34,1.53,,4.6,1.6,0.2,1,0.6,0,0,0,0,0,10.02,10.06,10.04,3.34,3.34,3.34,1.53,1.45,1.37
9/10/2020 19:00,1.6,0.6,0,10.06,3.34,1.45,,1.6,0.2,0,0.6,0,0,0,0,0,0,10.06,10.04,9.96,3.34,3.34,3.34,1.45,1.37,1.34
9/10/2020 20:00,0.2,0,0,10.04,3.34,1.37,,0.2,0,0,0,0,0,0,0,0,0,10.04,9.96,9.84,3.34,3.34,3.34,1.37,1.34,1.29
9/10/2020 21:00,0,0,0,9.96,3.34,1.34,,0,0,0.2,0,0,0,0,0,0,0,9.96,9.84,9.67,3.34,3.34,3.34,1.34,1.29,1.27
9/10/2020 22:00,0,0,0,9.84,3.34,1.29,,0,0.2,0,0,0,0,0,0,0,0,9.84,9.67,9.46,3.34,3.34,3.34,1.29,1.27,1.3
9/10/2020 23:00,0.2,0,0,9.67,3.34,1.27,,0.2,0,0,0,0,0,0,0,0,0,9.67,9.46,9.22,3.34,3.34,3.33,1.27,1.3,1.36
10/10/2020 0:00,0,0,0,9.46,3.34,1.3,,0,0,0,0,0,0,0.8,0,0,0,9.46,9.22,8.99,3.34,3.33,3.31,1.3,1.36,1.41
10/10/2020 1:00,0,0,0,9.22,3.33,1.36,,0,0,0,0,0,0.8,2.2,0,0,0.2,9.22,8.99,8.8,3.33,3.31,3.28,1.36,1.41,1.49
10/10/2020 2:00,0,0,0,8.99,3.31,1.41,,0,0,2.8,0,0.8,2.2,0.6,0,0.2,0.2,8.99,8.8,8.66,3.31,3.28,3.25,1.41,1.49,1.58
10/10/2020 3:00,0,0.8,0.2,8.8,3.28,1.49,,0,2.8,1.2,0.8,2.2,0.6,0.2,0.2,0.2,2.4,8.8,8.66,8.57,3.28,3.25,3.21,1.49,1.58,1.69
10/10/2020 4:00,2.8,2.2,0.2,8.66,3.25,1.58,,2.8,1.2,0.4,2.2,0.6,0.2,0.2,0.2,2.4,0.2,8.66,8.57,8.49,3.25,3.21,3.18,1.58,1.69,1.72
10/10/2020 5:00,1.2,0.6,2.4,8.57,3.21,1.69,,1.2,0.4,0.6,0.6,0.2,0.2,0,2.4,0.2,0.4,8.57,8.49,8.43,3.21,3.18,3.16,1.69,1.72,1.72
10/10/2020 6:00,0.4,0.2,0.2,8.49,3.18,1.72,,0.4,0.6,0,0.2,0.2,0,0,0.2,0.4,0,8.49,8.43,8.37,3.18,3.16,3.15,1.72,1.72,1.71
10/10/2020 7:00,0.6,0.2,0.4,8.43,3.16,1.72,,0.6,0,0,0.2,0,0,0,0.4,0,0,8.43,8.37,8.32,3.16,3.15,3.15,1.72,1.71,1.67
10/10/2020 8:00,0,0,0,8.37,3.15,1.71,,0,0,0,0,0,0,0,0,0,0,8.37,8.32,8.26,3.15,3.15,3.14,1.71,1.67,1.59
10/10/2020 9:00,0,0,0,8.32,3.15,1.67,,0,0,0.2,0,0,0,0,0,0,0,8.32,8.26,8.2,3.15,3.14,3.12,1.67,1.59,1.54
10/10/2020 10:00,0,0,0,8.26,3.14,1.59,,0,0.2,0,0,0,0,0,0,0,0,8.26,8.2,8.14,3.14,3.12,3.1,1.59,1.54,1.54
10/10/2020 11:00,0.2,0,0,8.2,3.12,1.54,,0.2,0,0,0,0,0,0,0,0,0,8.2,8.14,8.08,3.12,3.1,3.09,1.54,1.54,1.53
10/10/2020 12:00,0,0,0,8.14,3.1,1.54,,0,0,0,0,0,0,0,0,0,0,8.14,8.08,8.01,3.1,3.09,3.07,1.54,1.53,1.5
10/10/2020 13:00,0,0,0,8.08,3.09,1.53,,0,0,0,0,0,0,0,0,0,0,8.08,8.01,7.95,3.09,3.07,3.05,1.53,1.5,1.48
10/10/2020 14:00,0,0,0,8.01,3.07,1.5,,0,0,0,0,0,0,0,0,0,0,8.01,7.95,7.89,3.07,3.05,3.02,1.5,1.48,1.4
10/10/2020 15:00,0,0,0,7.95,3.05,1.48,,0,0,0,0,0,0,0,0,0,0,7.95,7.89,7.84,3.05,3.02,2.99,1.48,1.4,1.36
10/10/2020 16:00,0,0,0,7.89,3.02,1.4,,0,0,0,0,0,0,0,0,0,0,7.89,7.84,7.79,3.02,2.99,2.98,1.4,1.36,1.29
10/10/2020 17:00,0,0,0,7.84,2.99,1.36,,0,0,0,0,0,0,0,0,0,0,7.84,7.79,7.74,2.99,2.98,2.98,1.36,1.29,1.21
10/10/2020 18:00,0,0,0,7.79,2.98,1.29,,0,0,0,0,0,0,0,0,0,0,7.79,7.74,7.7,2.98,2.98,2.97,1.29,1.21,1.12
10/10/2020 19:00,0,0,0,7.74,2.98,1.21,,0,0,0,0,0,0,0,0,0,0,7.74,7.7,7.67,2.98,2.97,2.96,1.21,1.12,1.02
10/10/2020 20:00,0,0,0,7.7,2.97,1.12,,0,0,0,0,0,0,0,0,0,0,7.7,7.67,7.64,2.97,2.96,2.95,1.12,1.02,0.96
10/10/2020 21:00,0,0,0,7.67,2.96,1.02,,0,0,0,0,0,0,0.8,0,0,0,7.67,7.64,7.61,2.96,2.95,2.93,1.02,0.96,0.92
10/10/2020 22:00,0,0,0,7.64,2.95,0.96,,0,0,1.6,0,0,0.8,0.6,0,0,0,7.64,7.61,7.58,2.95,2.93,2.91,0.96,0.92,0.9
10/10/2020 23:00,0,0,0,7.61,2.93,0.92,,0,1.6,3.4,0,0.8,0.6,1.2,0,0,0,7.61,7.58,7.56,2.93,2.91,2.88,0.92,0.9,0.9
11/10/2020 0:00,1.6,0.8,0,7.58,2.91,0.9,,1.6,3.4,3.6,0.8,0.6,1.2,2.6,0,0,0,7.58,7.56,7.53,2.91,2.88,2.85,0.9,0.9,0.92
11/10/2020 1:00,3.4,0.6,0,7.56,2.88,0.9,,3.4,3.6,8,0.6,1.2,2.6,1.2,0,0,0,7.56,7.53,7.51,2.88,2.85,2.83,0.9,0.92,1
11/10/2020 2:00,3.6,1.2,0,7.53,2.85,0.92,,3.6,8,2.4,1.2,2.6,1.2,0.2,0,0,1.8,7.53,7.51,7.49,2.85,2.83,2.8,0.92,1,1.08
11/10/2020 3:00,8,2.6,0,7.51,2.83,1,,8,2.4,1,2.6,1.2,0.2,0.4,0,1.8,2,7.51,7.49,7.48,2.83,2.8,2.77,1,1.08,1.16
11/10/2020 4:00,2.4,1.2,1.8,7.49,2.8,1.08,,2.4,1,0.4,1.2,0.2,0.4,0.6,1.8,2,0.2,7.49,7.48,7.49,2.8,2.77,2.74,1.08,1.16,1.28
11/10/2020 5:00,1,0.2,2,7.48,2.77,1.16,,1,0.4,0.2,0.2,0.4,0.6,3.8,2,0.2,0.8,7.48,7.49,7.49,2.77,2.74,2.71,1.16,1.28,1.34
11/10/2020 6:00,0.4,0.4,0.2,7.49,2.74,1.28,,0.4,0.2,0.4,0.4,0.6,3.8,3.8,0.2,0.8,2.6,7.49,7.49,7.49,2.74,2.71,2.68,1.28,1.34,1.38
11/10/2020 7:00,0.2,0.6,0.8,7.49,2.71,1.34,,0.2,0.4,4.4,0.6,3.8,3.8,0.6,0.8,2.6,1.6,7.49,7.49,7.48,2.71,2.68,2.66,1.34,1.38,1.38
11/10/2020 8:00,0.4,3.8,2.6,7.49,2.68,1.38,,0.4,4.4,1.2,3.8,3.8,0.6,0.2,2.6,1.6,1.4,7.49,7.48,7.47,2.68,2.66,2.63,1.38,1.38,1.35
11/10/2020 9:00,4.4,3.8,1.6,7.48,2.66,1.38,,4.4,1.2,0.6,3.8,0.6,0.2,0.2,1.6,1.4,1.6,7.48,7.47,7.46,2.66,2.63,2.61,1.38,1.35,1.34
11/10/2020 10:00,1.2,0.6,1.4,7.47,2.63,1.35,,1.2,0.6,0.8,0.6,0.2,0.2,0.2,1.4,1.6,2.4,7.47,7.46,7.44,2.63,2.61,2.58,1.35,1.34,1.31
11/10/2020 11:00,0.6,0.2,1.6,7.46,2.61,1.34,,0.6,0.8,0.2,0.2,0.2,0.2,0.2,1.6,2.4,2,7.46,7.44,7.43,2.61,2.58,2.56,1.34,1.31,1.27
11/10/2020 12:00,0.8,0.2,2.4,7.44,2.58,1.31,,0.8,0.2,0.2,0.2,0.2,0.2,0,2.4,2,2,7.44,7.43,7.42,2.58,2.56,2.54,1.31,1.27,1.26
11/10/2020 13:00,0.2,0.2,2,7.43,2.56,1.27,,0.2,0.2,0.2,0.2,0.2,0,0.4,2,2,0.4,7.43,7.42,7.42,2.56,2.54,2.52,1.27,1.26,1.23
11/10/2020 14:00,0.2,0.2,2,7.42,2.54,1.26,,0.2,0.2,2.4,0.2,0,0.4,8,2,0.4,0.2,7.42,7.42,7.41,2.54,2.52,2.5,1.26,1.23,1.2
11/10/2020 15:00,0.2,0,0.4,7.42,2.52,1.23,,0.2,2.4,6,0,0.4,8,2.6,0.4,0.2,0.2,7.42,7.41,7.4,2.52,2.5,2.49,1.23,1.2,1.14
11/10/2020 16:00,2.4,0.4,0.2,7.41,2.5,1.2,,2.4,6,5.8,0.4,8,2.6,0.2,0.2,0.2,0.6,7.41,7.4,7.4,2.5,2.49,2.48,1.2,1.14,1.1
11/10/2020 17:00,6,8,0.2,7.4,2.49,1.14,,6,5.8,1.6,8,2.6,0.2,1.2,0.2,0.6,0.2,7.4,7.4,7.41,2.49,2.48,2.47,1.14,1.1,0.98
11/10/2020 18:00,5.8,2.6,0.6,7.4,2.48,1.1,,5.8,1.6,3.6,2.6,0.2,1.2,0.6,0.6,0.2,0.4,7.4,7.41,7.43,2.48,2.47,2.46,1.1,0.98,0.92
11/10/2020 19:00,1.6,0.2,0.2,7.41,2.47,0.98,,1.6,3.6,1.4,0.2,1.2,0.6,2,0.2,0.4,1,7.41,7.43,7.47,2.47,2.46,2.45,0.98,0.92,0.79
11/10/2020 20:00,3.6,1.2,0.4,7.43,2.46,0.92,,3.6,1.4,4.4,1.2,0.6,2,4.6,0.4,1,3.4,7.43,7.47,7.53,2.46,2.45,2.44,0.92,0.79,0.7
11/10/2020 21:00,1.4,0.6,1,7.47,2.45,0.79,,1.4,4.4,5.6,0.6,2,4.6,3.2,1,3.4,5,7.47,7.53,7.61,2.45,2.44,2.42,0.79,0.7,0.66
11/10/2020 22:00,4.4,2,3.4,7.53,2.44,0.7,,4.4,5.6,4,2,4.6,3.2,8,3.4,5,2.2,7.53,7.61,7.71,2.44,2.42,2.4,0.7,0.66,0.63
11/10/2020 23:00,5.6,4.6,5,7.61,2.42,0.66,,5.6,4,6.6,4.6,3.2,8,10.6,5,2.2,6.8,7.61,7.71,7.8,2.42,2.4,2.38,0.66,0.63,0.62
12/10/2020 0:00,4,3.2,2.2,7.71,2.4,0.63,,4,6.6,13,3.2,8,10.6,3.4,2.2,6.8,14.8,7.71,7.8,7.88,2.4,2.38,2.38,0.63,0.62,0.64
12/10/2020 1:00,6.6,8,6.8,7.8,2.38,0.62,,6.6,13,10.4,8,10.6,3.4,3.6,6.8,14.8,10,7.8,7.88,7.96,2.38,2.38,2.38,0.62,0.64,0.69
12/10/2020 2:00,13,10.6,14.8,7.88,2.38,0.64,,13,10.4,10.8,10.6,3.4,3.6,3.6,14.8,10,12,7.88,7.96,8.11,2.38,2.38,2.38,0.64,0.69,0.77
12/10/2020 3:00,10.4,3.4,10,7.96,2.38,0.69,,10.4,10.8,9.2,3.4,3.6,3.6,4,10,12,17.8,7.96,8.11,8.44,2.38,2.38,2.37,0.69,0.77,0.95
12/10/2020 4:00,10.8,3.6,12,8.11,2.38,0.77,,10.8,9.2,6.8,3.6,3.6,4,1,12,17.8,31.2,8.11,8.44,8.8,2.38,2.37,2.37,0.77,0.95,1.08
12/10/2020 5:00,9.2,3.6,17.8,8.44,2.37,0.95,,9.2,6.8,5,3.6,4,1,5.8,17.8,31.2,35,8.44,8.8,9.23,2.37,2.37,2.37,0.95,1.08,1.22
12/10/2020 6:00,6.8,4,31.2,8.8,2.37,1.08,,6.8,5,7,4,1,5.8,3,31.2,35,18,8.8,9.23,9.7,2.37,2.37,2.39,1.08,1.22,1.31
12/10/2020 7:00,5,1,35,9.23,2.37,1.22,,5,7,14.6,1,5.8,3,3.2,35,18,7.4,9.23,9.7,10.13,2.37,2.39,2.43,1.22,1.31,1.36
12/10/2020 8:00,7,5.8,18,9.7,2.39,1.31,,7,14.6,8.6,5.8,3,3.2,3.8,18,7.4,5.6,9.7,10.13,10.32,2.39,2.43,2.48,1.31,1.36,1.41
12/10/2020 9:00,14.6,3,7.4,10.13,2.43,1.36,,14.6,8.6,5,3,3.2,3.8,2.2,7.4,5.6,1.4,10.13,10.32,10.49,2.43,2.48,2.53,1.36,1.41,1.42
12/10/2020 10:00,8.6,3.2,5.6,10.32,2.48,1.41,,8.6,5,2,3.2,3.8,2.2,0.6,5.6,1.4,4.2,10.32,10.49,10.67,2.48,2.53,2.58,1.41,1.42,1.38
12/10/2020 11:00,5,3.8,1.4,10.49,2.53,1.42,,5,2,1.8,3.8,2.2,0.6,1,1.4,4.2,2.2,10.49,10.67,10.75,2.53,2.58,2.63,1.42,1.38,1.36
12/10/2020 12:00,2,2.2,4.2,10.67,2.58,1.38,,2,1.8,1.6,2.2,0.6,1,1.4,4.2,2.2,2.6,10.67,10.75,10.58,2.58,2.63,2.67,1.38,1.36,1.33
12/10/2020 13:00,1.8,0.6,2.2,10.75,2.63,1.36,,1.8,1.6,1.8,0.6,1,1.4,0.8,2.2,2.6,2,10.75,10.58,10.34,2.63,2.67,2.69,1.36,1.33,1.34
12/10/2020 14:00,1.6,1,2.6,10.58,2.67,1.33,,1.6,1.8,1.4,1,1.4,0.8,2.8,2.6,2,2.2,10.58,10.34,10.11,2.67,2.69,2.7,1.33,1.34,1.32
12/10/2020 15:00,1.8,1.4,2,10.34,2.69,1.34,,1.8,1.4,1.8,1.4,0.8,2.8,8.2,2,2.2,3.8,10.34,10.11,9.84,2.69,2.7,2.7,1.34,1.32,1.32
12/10/2020 16:00,1.4,0.8,2.2,10.11,2.7,1.32,,1.4,1.8,2.8,0.8,2.8,8.2,4.2,2.2,3.8,8.4,10.11,9.84,9.51,2.7,2.7,2.69,1.32,1.32,1.28
12/10/2020 17:00,1.8,2.8,3.8,9.84,2.7,1.32,,1.8,2.8,8.4,2.8,8.2,4.2,3,3.8,8.4,10.8,9.84,9.51,9.2,2.7,2.69,2.67,1.32,1.28,1.23
12/10/2020 18:00,2.8,8.2,8.4,9.51,2.69,1.28,,2.8,8.4,5.4,8.2,4.2,3,3,8.4,10.8,5,9.51,9.2,9,2.69,2.67,2.65,1.28,1.23,1.18
12/10/2020 19:00,8.4,4.2,10.8,9.2,2.67,1.23,,8.4,5.4,3.2,4.2,3,3,1.6,10.8,5,2,9.2,9,8.9,2.67,2.65,2.63,1.23,1.18,1.14
12/10/2020 20:00,5.4,3,5,9,2.65,1.18,,5.4,3.2,5.6,3,3,1.6,2.4,5,2,0.6,9,8.9,8.89,2.65,2.63,2.61,1.18,1.14,1.06
12/10/2020 21:00,3.2,3,2,8.9,2.63,1.14,,3.2,5.6,4.6,3,1.6,2.4,0.4,2,0.6,0.8,8.9,8.89,8.93,2.63,2.61,2.6,1.14,1.06,0.99
12/10/2020 22:00,5.6,1.6,0.6,8.89,2.61,1.06,,5.6,4.6,1.4,1.6,2.4,0.4,0,0.6,0.8,1.6,8.89,8.93,8.99,2.61,2.6,2.6,1.06,0.99,0.96
12/10/2020 23:00,4.6,2.4,0.8,8.93,2.6,0.99,,4.6,1.4,0.4,2.4,0.4,0,0,0.8,1.6,0,8.93,8.99,9.03,2.6,2.6,2.6,0.99,0.96,0.93
13/10/2020 00:00,1.4,0.4,1.6,8.99,2.6,0.96,,1.4,0.4,0,0.4,0,0,0,1.6,0,0,8.99,9.03,9.03,2.6,2.6,2.6,0.96,0.93,0.93
13/10/2020 01:00,0.4,0,0,9.03,2.6,0.93,,0.4,0,0,0,0,0,0,0,0,0,9.03,9.03,9,2.6,2.6,2.6,0.93,0.93,0.92
13/10/2020 02:00,0,0,0,9.03,2.6,0.93,,0,0,0,0,0,0,0,0,0,0.2,9.03,9,8.96,2.6,2.6,2.6,0.93,0.92,0.95
13/10/2020 03:00,0,0,0,9,2.6,0.92,,0,0,0.2,0,0,0,0,0,0.2,0.2,9,8.96,8.9,2.6,2.6,2.59,0.92,0.95,0.98
13/10/2020 04:00,0,0,0.2,8.96,2.6,0.95,,0,0.2,2,0,0,0,0,0.2,0.2,1.4,8.96,8.9,8.82,2.6,2.59,2.59,0.95,0.98,1.09
13/10/2020 05:00,0.2,0,0.2,8.9,2.59,0.98,,0.2,2,0,0,0,0,0,0.2,1.4,0,8.9,8.82,8.71,2.59,2.59,2.58,0.98,1.09,1.21
13/10/2020 06:00,2,0,1.4,8.82,2.59,1.09,,2,0,0.4,0,0,0,0,1.4,0,0.4,8.82,8.71,8.6,2.59,2.58,2.57,1.09,1.21,1.32
13/10/2020 07:00,0,0,0,8.71,2.58,1.21,,0,0.4,0,0,0,0,0,0,0.4,0,8.71,8.6,8.51,2.58,2.57,2.56,1.21,1.32,1.38
13/10/2020 08:00,0.4,0,0.4,8.6,2.57,1.32,,0.4,0,0,0,0,0,0,0.4,0,0,8.6,8.51,8.46,2.57,2.56,2.55,1.32,1.38,1.43
13/10/2020 09:00,0,0,0,8.51,2.56,1.38,,0,0,0,0,0,0,0.6,0,0,0.6,8.51,8.46,8.4,2.56,2.55,2.53,1.38,1.43,1.45
13/10/2020 10:00,0,0,0,8.46,2.55,1.43,,0,0,0,0,0,0.6,0.4,0,0.6,1.2,8.46,8.4,8.28,2.55,2.53,2.5,1.43,1.45,1.41
13/10/2020 11:00,0,0,0.6,8.4,2.53,1.45,,0,0,0,0,0.6,0.4,0.2,0.6,1.2,1.8,8.4,8.28,8.15,2.53,2.5,2.48,1.45,1.41,1.35
13/10/2020 12:00,0,0.6,1.2,8.28,2.5,1.41,,0,0,0.6,0.6,0.4,0.2,1.8,1.2,1.8,1.8,8.28,8.15,8.07,2.5,2.48,2.47,1.41,1.35,1.32
13/10/2020 13:00,0,0.4,1.8,8.15,2.48,1.35,,0,0.6,1.4,0.4,0.2,1.8,1.8,1.8,1.8,1,8.15,8.07,8.01,2.48,2.47,2.46,1.35,1.32,1.26
13/10/2020 14:00,0.6,0.2,1.8,8.07,2.47,1.32,,0.6,1.4,0.8,0.2,1.8,1.8,1.8,1.8,1,1.6,8.07,8.01,7.95,2.47,2.46,2.45,1.32,1.26,1.18
13/10/2020 15:00,1.4,1.8,1,8.01,2.46,1.26,,1.4,0.8,0.6,1.8,1.8,1.8,2.6,1,1.6,4,8.01,7.95,7.9,2.46,2.45,2.44,1.26,1.18,1.17
13/10/2020 16:00,0.8,1.8,1.6,7.95,2.45,1.18,,0.8,0.6,1,1.8,1.8,2.6,2,1.6,4,2.8,7.95,7.9,7.86,2.45,2.44,2.42,1.18,1.17,1.14
13/10/2020 17:00,0.6,1.8,4,7.9,2.44,1.17,,0.6,1,1.8,1.8,2.6,2,2.6,4,2.8,1.4,7.9,7.86,7.82,2.44,2.42,2.4,1.17,1.14,1.11
13/10/2020 18:00,1,2.6,2.8,7.86,2.42,1.14,,1,1.8,0.8,2.6,2,2.6,0.2,2.8,1.4,1,7.86,7.82,7.78,2.42,2.4,2.39,1.14,1.11,1.06
13/10/2020 19:00,1.8,2,1.4,7.82,2.4,1.11,,1.8,0.8,0.2,2,2.6,0.2,0,1.4,1,0,7.82,7.78,7.75,2.4,2.39,2.38,1.11,1.06,1
13/10/2020 20:00,0.8,2.6,1,7.78,2.39,1.06,,0.8,0.2,0,2.6,0.2,0,0,1,0,0,7.78,7.75,7.72,2.39,2.38,2.36,1.06,1,0.94
13/10/2020 21:00,0.2,0.2,0,7.75,2.38,1,,0.2,0,0,0.2,0,0,0,0,0,0.2,7.75,7.72,7.69,2.38,2.36,2.34,1,0.94,0.82
13/10/2020 22:00,0,0,0,7.72,2.36,0.94,,0,0,0,0,0,0,0.2,0,0.2,0,7.72,7.69,7.66,2.36,2.34,2.31,0.94,0.82,0.73
13/10/2020 23:00,0,0,0.2,7.69,2.34,0.82,,0,0,0.2,0,0,0.2,0.4,0.2,0,0,7.69,7.66,7.63,2.34,2.31,2.29,0.82,0.73,0.67
14/10/2020 00:00,0,0,0,7.66,2.31,0.73,,0,0.2,0.2,0,0.2,0.4,0.2,0,0,0,7.66,7.63,7.6,2.31,2.29,2.27,0.73,0.67,0.62
14/10/2020 01:00,0.2,0.2,0,7.63,2.29,0.67,,0.2,0.2,0,0.2,0.4,0.2,0,0,0,0,7.63,7.6,7.56,2.29,2.27,2.25,0.67,0.62,0.6
14/10/2020 02:00,0.2,0.4,0,7.6,2.27,0.62,,0.2,0,0,0.4,0.2,0,0,0,0,0,7.6,7.56,7.53,2.27,2.25,2.24,0.62,0.6,0.62
14/10/2020 03:00,0,0.2,0,7.56,2.25,0.6,,0,0,0,0.2,0,0,0,0,0,0,7.56,7.53,7.5,2.25,2.24,2.22,0.6,0.62,0.62
14/10/2020 04:00,0,0,0,7.53,2.24,0.62,,0,0,0,0,0,0,0,0,0,0,7.53,7.5,7.48,2.24,2.22,2.21,0.62,0.62,0.69
14/10/2020 05:00,0,0,0,7.5,2.22,0.62,,0,0,0,0,0,0,0,0,0,0,7.5,7.48,7.45,2.22,2.21,2.19,0.62,0.69,0.8
14/10/2020 06:00,0,0,0,7.48,2.21,0.69,,0,0,0,0,0,0,0,0,0,0,7.48,7.45,7.42,2.21,2.19,2.17,0.69,0.8,0.95
14/10/2020 07:00,0,0,0,7.45,2.19,0.8,,0,0,0,0,0,0,0,0,0,0,7.45,7.42,7.4,2.19,2.17,2.15,0.8,0.95,0.99
14/10/2020 08:00,0,0,0,7.42,2.17,0.95,,0,0,0,0,0,0,0,0,0,0,7.42,7.4,7.37,2.17,2.15,2.13,0.95,0.99,1.07
14/10/2020 09:00,0,0,0,7.4,2.15,0.99,,0,0,0,0,0,0,0,0,0,0,7.4,7.37,7.35,2.15,2.13,2.11,0.99,1.07,1.13
14/10/2020 10:00,0,0,0,7.37,2.13,1.07,,0,0,0,0,0,0,0,0,0,0,7.37,7.35,7.32,2.13,2.11,2.09,1.07,1.13,1.13
14/10/2020 11:00,0,0,0,7.35,2.11,1.13,,0,0,0,0,0,0,0,0,0,0,7.35,7.32,7.3,2.11,2.09,2.07,1.13,1.13,1.08
14/10/2020 12:00,0,0,0,7.32,2.09,1.13,,0,0,0,0,0,0,0,0,0,0,7.32,7.3,7.28,2.09,2.07,2.05,1.13,1.08,1.01
14/10/2020 13:00,0,0,0,7.3,2.07,1.08,,0,0,0,0,0,0,0,0,0,0,7.3,7.28,7.26,2.07,2.05,2.04,1.08,1.01,0.96
14/10/2020 14:00,0,0,0,7.28,2.05,1.01,,0,0,0,0,0,0,0,0,0,0,7.28,7.26,7.24,2.05,2.04,2.03,1.01,0.96,0.94
14/10/2020 15:00,0,0,0,7.26,2.04,0.96,,0,0,0,0,0,0,0,0,0,0,7.26,7.24,7.22,2.04,2.03,2.01,0.96,0.94,0.96
14/10/2020 16:00,0,0,0,7.24,2.03,0.94,,0,0,0,0,0,0,0,0,0,0,7.24,7.22,7.2,2.03,2.01,2,0.94,0.96,0.94
14/10/2020 17:00,0,0,0,7.22,2.01,0.96,,0,0,0,0,0,0,0,0,0,0,7.22,7.2,7.18,2.01,2,1.99,0.96,0.94,0.97
14/10/2020 18:00,0,0,0,7.2,2,0.94,,0,0,0,0,0,0,0,0,0,0,7.2,7.18,7.16,2,1.99,1.98,0.94,0.97,0.94
14/10/2020 19:00,0,0,0,7.18,1.99,0.97,,0,0,0,0,0,0,0,0,0,0,7.18,7.16,7.15,1.99,1.98,1.96,0.97,0.94,0.88
14/10/2020 20:00,0,0,0,7.16,1.98,0.94,,0,0,0,0,0,0,0,0,0,0.2,7.16,7.15,7.13,1.98,1.96,1.95,0.94,0.88,0.81
14/10/2020 21:00,0,0,0,7.15,1.96,0.88,,0,0,0,0,0,0,0,0,0.2,0,7.15,7.13,7.11,1.96,1.95,1.93,0.88,0.81,0.72
14/10/2020 22:00,0,0,0.2,7.13,1.95,0.81,,0,0,0,0,0,0,0,0.2,0,0,7.13,7.11,7.1,1.95,1.93,1.92,0.81,0.72,0.63
14/10/2020 23:00,0,0,0,7.11,1.93,0.72,,0,0,0,0,0,0,0,0,0,0,7.11,7.1,7.08,1.93,1.92,1.9,0.72,0.63,0.48
15/10/2020 00:00,0,0,0,7.1,1.92,0.63,,0,0,0,0,0,0,0,0,0,0,7.1,7.08,7.06,1.92,1.9,1.88,0.63,0.48,0.37
15/10/2020 01:00,0,0,0,7.08,1.9,0.48,,0,0,0,0,0,0,0,0,0,0,7.08,7.06,7.05,1.9,1.88,1.86,0.48,0.37,0.29
